Id,Facility_id,Class_name,Dow,Start_hour,Start_minute,Start_am_pm,End_hour,End_minute,End_am_pm
544,85,class,2,6,0,AM,6,30,PM
545,85,class,3,6,0,AM,6,30,PM
546,84,CROSSFIT,1,5,30,PM,6,30,PM
547,85,class,4,6,0,AM,6,30,PM
548,85,class,5,6,0,AM,6,30,PM
550,84,CROSSFIT,1,6,30,PM,7,30,PM
551,84,CROSSFIT,2,5,0,AM,6,0,AM
552,84,CROSSFIT,2,6,0,AM,7,0,AM
554,84,CROSSFIT,2,8,0,AM,9,0,AM
555,84,CROSSFIT,2,9,0,AM,10,0,AM
556,84,CROSSFIT,2,12,0,PM,1,0,PM
557,84,CROSSFIT,2,4,30,PM,5,30,PM
558,84,CROSSFIT,2,5,30,PM,6,30,PM
559,86,Crossfit WOD,1,8,0,AM,8,30,PM
560,84,CROSSFIT,2,6,30,PM,7,30,PM
561,86,Crossfit WOD,2,8,0,AM,8,30,PM
562,86,Crossfit WOD,3,8,0,AM,8,30,PM
563,86,Crossfit WOD,4,8,0,AM,8,30,AM
565,86,Crossfit WOD,5,8,0,AM,7,30,PM
566,86,Crossfit WOD,6,10,0,AM,1,0,PM
567,84,CROSSFIT,2,7,0,AM,8,0,AM
568,84,CROSSFIT,3,6,0,AM,7,0,AM
569,84,CROSSFIT,3,7,0,AM,8,0,AM
570,84,CROSSFIT,3,8,0,AM,9,0,AM
571,84,CROSSFIT,3,9,0,AM,10,0,AM
572,84,CROSSFIT,3,4,30,PM,5,30,PM
573,84,CROSSFIT,3,5,30,PM,6,30,PM
574,84,CROSSFIT,3,6,30,PM,7,30,PM
575,87,OPEN GYM ,0,9,0,AM,12,0,PM
576,84,CROSSFIT,4,5,0,AM,6,0,AM
577,84,CROSSFIT,4,6,0,AM,7,0,AM
578,87,ON RAMP ,1,10,0,AM,12,0,PM
579,84,CROSSFIT,4,7,0,AM,8,0,AM
580,87,ON RAMP ,1,6,0,PM,9,0,PM
581,84,CROSSFIT,4,8,0,AM,9,0,AM
582,87,Class,1,6,0,AM,10,0,AM
583,87,Class,1,4,0,PM,6,0,PM
584,84,CROSSFIT,4,9,0,AM,10,0,AM
585,87,Class,2,6,0,AM,4,0,PM
586,87,Class,2,5,0,PM,9,0,PM
587,84,CROSSFIT,4,12,0,PM,1,0,PM
588,87,CF KIDS ,2,4,0,PM,5,0,PM
589,87,ON RAMP,3,10,0,AM,12,0,PM
590,87,ON RAMP,3,6,0,PM,9,0,PM
591,84,CROSSFIT,4,4,0,PM,5,30,PM
592,87,Class,3,6,0,AM,9,0,AM
593,87,Class,3,10,0,AM,6,0,PM
594,84,CROSSFIT,4,5,30,PM,6,30,PM
595,87,Class,4,6,0,AM,12,0,PM
596,84,CROSSFIT,4,6,30,PM,7,30,PM
597,87,Class,4,5,0,PM,8,0,PM
598,87,CF KIDS ,4,4,0,PM,5,0,PM
599,84,CROSSFIT,5,5,0,AM,6,0,AM
600,87,ON RAMP,5,9,0,AM,12,0,PM
601,87,ON RAMP,5,6,0,PM,7,0,PM
602,84,CROSSFIT,5,6,0,AM,7,0,AM
603,87,Class,5,6,0,AM,9,0,AM
604,84,CROSSFIT,5,7,0,AM,8,0,AM
605,84,CROSSFIT,5,7,0,AM,8,0,AM
606,87,Class,5,4,0,PM,5,0,PM
607,84,CROSSFIT,5,8,0,AM,9,0,AM
608,87,Class,6,8,0,AM,12,0,PM
609,84,CROSSFIT,5,9,0,AM,10,0,AM
610,84,CROSSFIT,5,4,0,PM,5,30,PM
611,84,CROSSFIT,5,5,30,PM,6,30,PM
612,84,CROSSFIT KIDS,6,8,30,AM,9,30,AM
613,84,CROSSFIT,6,9,0,AM,10,0,AM
614,84,CROSSFIT/CFR KIDS,6,10,0,AM,11,0,AM
615,84,OPEN GYM,0,10,0,AM,11,0,AM
616,84,OPEN GYM,0,11,0,AM,12,0,PM
617,89,WOD,1,5,30,AM,6,30,AM
618,89,WOD,1,10,0,AM,11,0,AM
619,89,WOD,1,5,0,PM,6,0,PM
620,89,WOD,1,6,0,AM,7,0,AM
621,89,WOD,1,7,0,PM,8,0,PM
622,89,WOD,1,6,0,PM,7,0,PM
623,89,WOD,2,5,30,AM,6,30,AM
624,89,WOD,2,10,0,AM,11,0,AM
625,89,WOD,2,5,0,PM,6,0,PM
626,89,WOD,2,6,0,PM,7,0,PM
627,89,WOD,2,7,0,PM,8,0,PM
628,89,WOD,3,5,0,AM,6,30,AM
629,89,WOD,3,10,0,AM,11,0,AM
630,89,WOD,3,5,0,PM,6,0,PM
631,89,WOD,3,6,0,PM,7,0,PM
632,89,WOD,3,7,0,PM,8,0,PM
633,89,WOD,4,5,30,AM,6,30,AM
634,89,WOD,4,10,0,AM,11,0,AM
635,89,WOD,4,5,0,PM,6,0,PM
636,89,WOD,4,6,0,PM,7,0,PM
637,89,WOD,4,7,0,PM,8,0,PM
638,89,WOD,5,5,30,AM,6,30,AM
639,89,WOD,5,10,0,AM,11,0,AM
640,89,WOD,5,5,0,PM,6,0,PM
641,89,WOD,5,5,0,PM,6,0,PM
642,89,WOD,6,9,0,AM,10,0,AM
643,90,Specialty Class,6,8,0,AM,9,0,AM
644,90,WOD,6,9,0,AM,10,0,AM
645,90,Off Season Sports Program,6,11,0,AM,12,0,PM
646,90,WOD,0,9,0,AM,10,0,AM
648,90,Little Warriors,0,10,0,AM,10,30,AM
650,90,Warriors,0,10,30,AM,11,0,AM
651,90,WOD,1,5,0,AM,6,0,AM
652,90,WOD,1,6,0,AM,7,0,AM
653,90,WOD,2,6,0,AM,7,0,AM
654,90,WOD,1,7,0,AM,8,0,AM
655,90,WOD,1,8,0,AM,9,0,AM
656,90,WOD,1,9,0,AM,10,0,AM
657,90,WOD,1,4,0,PM,5,0,PM
658,90,WOD,1,5,0,PM,6,0,PM
659,90,WOD,1,6,0,PM,7,0,PM
660,90,On-Ramp (24 Hour Notice Req.),1,7,0,PM,8,0,PM
662,90,WOD,2,8,0,AM,9,0,AM
663,90,WOD,2,9,0,AM,10,0,AM
664,90,WOD,2,4,0,PM,5,0,PM
665,90,WOD,2,5,0,PM,6,0,PM
666,90,WOD,2,6,0,PM,7,0,PM
667,90,WOD,3,6,0,AM,7,0,AM
668,90,WOD,3,7,0,AM,8,0,AM
669,90,WOD,3,9,0,AM,10,0,AM
671,91,Crossfit,1,9,0,AM,10,0,AM
672,91,Crossfit,2,9,0,AM,10,0,AM
673,91,Crossfit,3,9,0,AM,10,0,AM
675,91,Crossfit,4,9,0,AM,10,0,AM
676,91,Crossfit,5,9,0,AM,10,0,AM
677,91,Crossfit,6,9,0,AM,10,0,AM
678,92,class,1,6,0,AM,7,0,AM
679,92,class,2,6,0,AM,7,0,AM
680,92,class,3,6,0,AM,7,0,AM
681,92,class,4,6,0,AM,7,0,AM
682,92,class,5,6,0,AM,7,0,AM
683,92,class,6,9,0,AM,10,0,AM
684,93,WOD,1,5,45,AM,6,45,AM
685,93,WOD,3,5,45,AM,6,45,AM
686,93,WOD,5,5,45,AM,6,45,AM
687,93,WOD,2,5,45,AM,6,45,AM
688,93,WOD,4,5,45,AM,6,45,AM
689,93,(Olympic lifting class,6,8,0,AM,9,0,AM
690,94,Class Schedule,1,7,0,AM,12,0,PM
691,94,Class Schedule,2,7,0,AM,12,0,PM
692,94,Class Schedule,3,7,0,AM,12,0,PM
693,94,Class Schedule,4,7,0,AM,12,0,PM
694,94,Class Schedule,1,4,30,PM,5,0,PM
695,94,Class Schedule,2,4,30,PM,5,0,PM
696,94,Class Schedule,3,4,30,PM,5,0,PM
697,94,Class Schedule,4,4,30,PM,9,0,PM
698,94,Class Schedule,5,7,0,AM,12,0,PM
699,94,Class Schedule,5,4,30,PM,5,30,PM
700,94,Class Schedule,6,8,0,AM,12,0,PM
701,94,Class Schedule,0,9,0,AM,12,0,PM
702,95,Water Aerobics,1,8,30,AM,10,0,AM
703,95,Step & Sculpt,1,9,15,AM,10,30,AM
704,95,Warm Water Fitness,1,10,15,AM,11,15,AM
705,95,Aqua Fit,1,11,15,AM,12,15,PM
706,95,Sculpt,1,12,0,PM,1,15,PM
707,95,Sculpt,1,4,30,PM,5,45,PM
708,95,Water Aerobics & Hydrosculpt,1,5,30,PM,7,0,PM
709,95,Therapeutic Yoga,2,10,0,AM,11,0,AM
710,95,Yoga,2,11,0,AM,12,0,AM
711,95,Aqutic Arthritis Program (In Warm Water Pool),2,1,30,PM,2,30,PM
712,95,Zumba,2,5,30,PM,6,30,PM
713,95,Hot Hula,2,6,30,PM,7,30,PM
714,95,Intro To Pers. Fitness,2,6,45,PM,7,15,PM
715,95,Water Aerobics,3,8,30,AM,10,0,AM
716,95,Step & Sculpt,3,9,15,AM,10,30,AM
717,95,Warm Water Fitness,3,10,15,AM,11,15,AM
718,95,Aqua Fit,3,11,15,AM,12,15,PM
719,95,Step & Sculpt,3,12,0,PM,1,30,PM
720,95,Yoga,3,6,0,PM,7,0,PM
721,95,Theraputic Yoga,4,10,0,AM,11,0,AM
722,95,Yoga,4,11,0,AM,12,0,AM
723,95,Aqutic Arthritis Program (In Warm Water Pool),4,2,0,PM,3,0,PM
724,95,Water Aerobics & Hydrosculpt,4,5,30,PM,7,0,PM
725,95,Zumba & Toning,4,5,30,PM,7,0,PM
726,95,Aqua-Cise,5,8,30,AM,10,0,AM
727,95,Mat Pilates,5,9,15,AM,10,15,AM
728,95,Warm Water Fitness,5,10,0,AM,11,15,AM
729,95,Aqua Fit,5,11,0,AM,12,15,PM
730,95,Sculpt,5,12,0,PM,1,0,PM
731,95,Zumba,5,5,0,PM,6,0,PM
732,95,Water Aerobics,6,10,0,AM,11,30,AM
733,95,Water Aerobics,6,10,0,AM,11,30,AM
734,95,Zumba & Toning,6,10,0,AM,11,30,AM
735,95,Sweat Shop,0,11,15,AM,12,15,PM
736,95,Hot Hula,0,1,0,PM,2,0,PM
737,96,CrossFit,1,6,0,AM,7,0,AM
738,96,CrossFit,1,10,0,AM,11,0,AM
739,96,CrossFit,1,3,0,PM,4,0,PM
740,96,SportFit,1,4,30,PM,6,0,PM
741,96,CrossFit,1,5,0,PM,6,0,PM
742,96,CrossFit,1,6,0,PM,7,0,PM
743,96,XFIT Lite,1,7,0,PM,8,0,PM
744,96,CrossFit,2,6,0,AM,7,0,AM
745,96,CrossFit,2,10,0,AM,11,0,AM
746,96,CrossFit,2,3,0,PM,4,0,PM
747,96,SportFit,2,4,0,PM,6,0,PM
748,96,CrossFit,2,5,0,PM,6,0,PM
749,96,CrossFit,2,6,0,PM,7,0,PM
750,96,XFit Lite,2,7,0,PM,8,0,PM
751,96,CrossFit,3,6,0,AM,7,0,AM
752,96,CrossFit,3,10,0,AM,11,0,AM
753,96,CrossFit,3,3,0,PM,4,0,PM
755,96,CrossFit,3,5,0,PM,6,0,PM
756,96,CrossFit,3,6,0,PM,7,0,PM
757,96,XFIT Lite,3,7,0,PM,8,0,PM
758,96,CrossFit,4,6,0,AM,7,0,AM
759,96,CrossFit,4,10,0,AM,11,0,AM
760,96,CrossFit,4,3,0,PM,4,0,PM
761,96,SportFit,4,4,30,PM,6,0,PM
762,96,CrossFit,4,5,0,PM,6,0,PM
763,96,CrossFit,4,6,0,PM,7,0,PM
765,96,XFIT Lite,4,7,0,PM,8,0,PM
766,96,CrossFit,5,6,0,AM,7,0,AM
767,96,CrossFit,5,10,0,AM,11,0,AM
768,96,CrossFit,5,3,0,PM,4,0,PM
769,96,Sport Fit,5,4,30,PM,6,0,PM
770,96,CrossFit,5,5,0,PM,6,0,PM
771,96,CrossFit,5,6,0,PM,7,0,PM
772,96,XFIT Lite,5,7,0,PM,8,0,PM
773,96,Free Saturday,6,10,0,AM,11,0,AM
774,96,XFIT Lite,6,11,0,AM,12,0,PM
775,96,XFIT Lite,5,6,0,PM,7,0,PM
776,90,WOD,2,7,0,AM,8,0,AM
777,90,WOD,3,8,0,AM,9,0,AM
778,90,WOD,3,4,0,PM,5,0,PM
779,90,WOD,3,5,0,PM,6,0,PM
780,90,Off Season Sports Program,3,6,0,PM,7,0,PM
781,90,WOD,4,5,0,AM,6,0,AM
782,90,WOD,4,6,0,AM,7,0,AM
783,90,WOD,4,7,0,AM,8,0,AM
784,90,WOD,4,8,0,AM,9,0,AM
785,90,WOD,4,9,0,AM,10,0,AM
786,90,WOD,4,4,0,PM,5,0,PM
787,90,WOD,4,5,0,PM,6,0,PM
788,90,WOD,4,6,0,PM,7,0,PM
789,90,On-Ramp (24 Hour Notice Req.),4,7,0,PM,8,0,PM
790,90,WOD,5,5,0,AM,6,0,AM
792,90,WOD,5,7,0,AM,8,0,AM
794,90,WOD,5,6,0,AM,7,0,AM
795,90,WOD,5,8,0,AM,9,0,AM
796,90,WOD,5,9,0,AM,10,0,AM
797,90,WOD,5,4,0,PM,5,0,PM
798,90,WOD,5,5,0,PM,6,0,PM
799,90,WOD,5,6,0,PM,7,0,PM
800,90,On-Ramp (24 Hour Notice Req.),5,7,0,PM,8,0,PM
802,91,Crossfit,1,5,45,AM,6,45,AM
803,91,Crossfit,1,12,0,PM,1,0,PM
804,91,Crossfit,1,5,0,PM,6,0,PM
805,91,Crossfit,1,7,0,PM,8,0,PM
806,91,Crossfit,2,5,45,AM,6,45,AM
807,91,Crossfit,2,12,0,PM,1,0,PM
808,91,"David, Dynamic Vinyasa Flow",1,6,30,PM,7,30,PM
809,91,"Athlete/Mobility Yoga, Dan",2,11,0,AM,12,0,PM
810,91,Crossfit,2,5,0,PM,6,0,PM
811,91,"Lindsey, Flow & Flexibility",2,6,0,PM,7,0,PM
813,91,Crossfit,2,7,0,PM,8,0,PM
814,91,Crossfit,3,5,45,AM,6,45,AM
815,91,Gentle Yoga with Julie Cartier,3,6,0,AM,7,0,AM
816,91,Crossfit,3,12,0,PM,1,0,PM
817,91,Crossfit,3,5,0,PM,6,0,PM
818,91,"Lindsey, Flow & Flexibility",3,6,0,PM,7,0,PM
819,91,Crossfit,3,7,0,PM,8,0,PM
820,91,Crossfit,4,5,45,AM,6,45,AM
821,91,Crossfit,4,12,0,PM,1,0,PM
822,91,Crossfit,4,5,0,PM,6,0,PM
823,91,"Dave, Evening Exploration",4,6,30,PM,7,30,PM
824,91,"Cassia, Anjali Restorative",4,8,15,PM,9,15,PM
825,91,Crossfit,4,7,0,PM,8,0,PM
826,91,Crossfit,5,5,45,PM,6,45,PM
827,91,Crossfit,5,12,0,PM,1,0,PM
828,91,Crossfit,5,12,0,PM,1,0,PM
829,91,Crossfit,5,5,0,PM,6,0,PM
830,91,Crossfit,5,6,0,PM,7,0,PM
831,91,Morning Flow & Stretch,0,8,0,AM,9,0,AM
832,91,Crossfit,0,9,0,AM,10,0,AM
833,92,Class Schedule,1,7,0,AM,8,0,AM
834,92,Class Schedule,1,8,0,AM,9,0,AM
835,92,Class Schedule,1,9,0,AM,10,0,AM
836,92,Class Schedule,1,12,0,PM,1,0,PM
837,92,Open Gym,1,1,0,PM,2,0,PM
838,92,Class Schedule,1,4,0,PM,5,0,PM
839,92,Class Schedule,1,5,0,PM,6,0,PM
840,92,Class Schedule,1,6,0,PM,7,0,PM
841,92,Class Schedule,2,7,0,AM,8,0,AM
842,92,Class Schedule,2,8,0,AM,9,0,AM
843,92,Class Schedule,2,9,0,AM,10,0,AM
844,92,Class Schedule,2,12,0,PM,1,0,PM
845,92,Open Gym,2,1,0,PM,2,0,PM
846,92,Class Schedule,2,4,0,PM,5,0,PM
847,92,Class Schedule,2,5,0,PM,6,0,PM
848,92,Class Schedule,2,6,0,PM,7,0,PM
849,92,Class Schedule,3,7,0,AM,8,0,AM
850,92,Class Schedule,3,8,0,AM,9,0,AM
851,92,Class Schedule,3,9,0,AM,10,0,AM
852,92,Class Schedule,3,12,0,PM,1,0,PM
853,92,Class Schedule,3,4,0,PM,5,0,PM
854,92,Class Schedule,3,5,0,PM,6,0,PM
855,92,Class Schedule,3,6,0,PM,7,0,PM
856,92,Class Schedule,4,7,0,AM,8,0,AM
857,92,Class Schedule,4,8,0,AM,9,0,AM
858,92,Class Schedule,4,9,0,AM,10,0,AM
859,92,Class Schedule,4,12,0,PM,1,0,PM
860,92,Class Schedule,4,4,0,PM,5,0,PM
861,92,Class Schedule,4,5,0,PM,6,0,PM
862,92,Class Schedule,4,6,0,PM,7,0,PM
863,92,Class Schedule,5,7,0,AM,8,0,AM
864,92,Class Schedule,5,8,0,AM,9,0,AM
865,92,Class Schedule,5,9,0,AM,10,0,AM
866,92,Class Schedule,5,4,0,PM,5,0,PM
867,92,Class Schedule,5,5,0,PM,6,0,PM
868,92,Class Schedule,5,6,0,PM,7,0,PM
869,92,Class Schedule,5,12,0,PM,1,0,PM
871,92,Open Gym,6,10,0,AM,11,0,AM
872,93,Foundations Class,1,9,0,AM,10,0,AM
873,93,WOD,1,10,0,AM,11,0,AM
874,93,WOD,1,12,0,PM,1,0,PM
875,93,WOD,1,4,0,PM,5,0,PM
876,93,Wod and Foundations Class,1,5,15,PM,6,15,PM
877,93,Wod,1,6,30,PM,7,30,PM
878,93,Foundations Class*,3,9,0,AM,10,0,AM
879,93,WOD,3,10,0,AM,11,0,AM
880,93,WOD,3,12,0,PM,1,0,PM
881,93,WOD,3,4,0,PM,5,0,PM
882,93,WOD and Foundations Class*,3,5,15,PM,6,15,PM
883,93,WOD,3,6,30,PM,7,30,PM
884,93,Foundations Class*,5,9,0,AM,10,0,AM
885,93,WOD,5,12,0,PM,1,0,PM
886,93,WOD,5,4,0,PM,5,0,PM
887,93,WOD and Foundations Class*,5,5,15,PM,6,0,PM
888,93,WOD,5,6,30,PM,7,30,PM
889,93,WOD,5,10,0,AM,11,0,AM
890,93,WOD,2,9,0,AM,10,0,AM
891,93,WOD,2,10,0,AM,11,0,AM
892,93,WOD,2,12,0,PM,1,0,PM
893,93,WOD,2,4,0,PM,5,0,PM
894,93,WOD,2,5,15,PM,6,15,PM
895,93,WOD,2,6,30,PM,7,30,PM
896,93,WOD,4,9,0,AM,10,0,AM
897,93,WOD,4,10,0,AM,11,0,AM
898,93,WOD,4,12,0,PM,1,0,PM
899,93,WOD,4,4,0,PM,5,0,PM
900,93,WOD,4,5,15,PM,6,15,PM
901,93,WOD,4,6,30,PM,7,30,PM
902,93,WOD,6,9,0,AM,10,0,AM
903,93,WOD,0,9,0,AM,10,0,AM
905,97,Classes,1,9,0,AM,10,0,AM
906,97,Classes,1,10,30,AM,11,30,AM
907,97,Classes,1,3,30,PM,4,30,PM
908,97,Classes,1,4,45,PM,5,45,PM
909,97,Classes,2,7,15,AM,8,15,AM
910,97,Classes,2,9,0,AM,10,0,AM
911,97,Classes,2,10,30,AM,11,0,AM
912,97,Classes,2,3,0,PM,4,30,PM
913,97,Classes,2,4,45,PM,5,45,PM
915,97,Classes,3,7,15,AM,8,15,AM
916,97,Classes,3,9,0,AM,10,0,AM
917,97,Classes,3,10,30,AM,11,30,AM
918,97,Classes,3,3,30,PM,4,30,PM
919,97,Classes,3,4,45,PM,5,45,PM
920,97,Classes,1,7,15,AM,8,15,AM
921,97,Classes,4,7,15,AM,8,15,AM
922,97,Classes,4,9,0,AM,10,0,AM
923,97,Classes,4,10,30,AM,11,30,AM
924,97,Classes,4,3,30,PM,4,30,PM
925,97,Classes,4,4,45,PM,5,45,PM
928,97,Tunde Time,4,6,0,PM,7,0,PM
929,97,Schedule,5,7,15,AM,8,0,AM
930,97,Schedule,5,9,0,AM,10,0,AM
931,97,Schedule,5,10,30,AM,11,30,AM
932,97,Schedule,5,3,30,PM,4,30,PM
933,97,Schedule,5,4,45,PM,5,45,PM
936,97,Schedule,6,8,0,AM,9,0,AM
937,97,Schedule,6,9,30,AM,10,30,AM
938,98,CrossFit Class,1,12,0,PM,1,0,PM
939,98,Kids Fitness,1,4,0,PM,5,0,PM
940,98,CrossFit Class,1,5,0,PM,6,0,PM
941,98,CrossFit Class( XL,1,6,0,PM,7,0,PM
945,98,CrossFit Class,2,12,0,PM,1,0,PM
946,98,CrossFit Class,2,5,0,PM,6,0,PM
947,98,CrossFit Class,2,6,0,PM,7,0,PM
948,98,Level 1 Class,2,5,30,PM,6,30,PM
949,98,CrossFit Class,3,12,0,PM,1,0,PM
950,98,Kids Fitness,3,4,0,PM,5,0,PM
951,98,CrossFit Class,3,5,0,PM,6,0,PM
952,98,CrossFit Class( XL,3,6,0,PM,7,0,PM
953,98,CrossFit Class,4,12,0,PM,1,0,PM
954,98,CrossFit Class,4,5,0,PM,6,0,PM
955,98,Level 1 Class,4,5,30,PM,6,30,PM
956,98,CrossFit Class,4,6,0,PM,7,0,PM
957,98,CrossFit Class,5,12,0,PM,1,0,PM
958,98,Kids Fitness,5,4,0,PM,5,0,PM
959,98,CrossFit Class,5,5,0,PM,6,0,PM
960,98,CrossFit Class,5,6,0,PM,7,0,PM
961,98,CrossFit Class,6,9,0,AM,10,0,AM
962,98,CrossFit (XL) Class,6,10,0,AM,11,0,AM
963,99,All Levels,1,6,0,AM,7,0,AM
964,99,All Levels,1,7,0,AM,8,0,AM
965,99,All Levels,1,12,0,PM,1,0,PM
966,99,General CrossFit,1,5,0,PM,6,0,PM
967,99,General CrossFit,1,6,0,PM,7,0,PM
968,99,Competitors / Weightlifting,1,6,30,PM,7,0,PM
969,99,All Levels,2,6,0,AM,7,0,AM
970,99,All Levels,2,7,0,AM,8,0,AM
972,99,General CrossFit,2,5,0,PM,6,0,PM
973,99,General CrossFit,2,6,0,PM,7,0,PM
974,99,Fundamentals,2,7,0,PM,8,0,PM
975,99,Competitors / Weightlifting,2,6,0,PM,8,0,PM
976,99,All Levels,3,6,0,AM,7,0,AM
977,99,All Levels,3,7,0,AM,8,0,AM
978,99,All Levels,3,12,0,PM,1,0,PM
979,99,General CrossFit,3,5,0,PM,6,0,PM
980,99,General CrossFit,3,6,0,PM,7,0,PM
981,99,Competitors / Weightlifting,3,6,30,PM,8,0,PM
982,99,All Levels,4,6,0,AM,7,0,AM
983,99,All Levels,4,7,0,AM,8,0,AM
984,99,General CrossFit,4,5,0,PM,6,0,PM
985,99,General CrossFit,4,6,0,PM,7,0,PM
986,99,Fundamentals,4,7,0,PM,8,0,PM
987,99,Competitors / Weightlifting,4,6,30,PM,8,0,PM
988,99,Fundamentals,6,9,0,AM,10,0,AM
989,99,General CrossFit,6,10,0,AM,11,0,AM
991,99,Competitors / Weightlifting,6,11,0,AM,1,0,PM
992,102,WOD,6,8,0,AM,9,0,AM
993,102,Free Intro,6,9,0,AM,10,0,AM
994,102,Legitimus Strength and Conditioning,6,10,0,AM,11,0,AM
995,102,WOD,1,7,0,AM,8,0,AM
996,102,WOD,1,8,0,AM,9,0,AM
997,102,WOD,1,9,30,AM,10,30,AM
998,102,WOD,1,4,30,PM,5,30,PM
999,102,WOD,1,5,30,PM,6,30,PM
1000,102,WOD,1,6,30,PM,7,30,PM
1001,102,WOD,2,5,30,AM,6,30,AM
1002,102,WOD,2,9,30,AM,10,0,AM
1004,102,Teen Sports Training Grade 6-8,2,3,30,PM,4,30,PM
1005,102,WOD,2,4,30,PM,5,30,PM
1006,102,WOD,2,5,30,PM,6,30,PM
1007,102,WOD,2,6,30,PM,7,30,PM
1008,102,WOD,3,5,30,AM,6,30,AM
1009,102,WOD,3,7,0,AM,8,0,AM
1010,102,WOD,3,8,0,AM,9,0,AM
1011,102,WOD,3,9,30,AM,10,30,AM
1012,102,WOD,3,4,30,PM,5,30,PM
1013,102,WOD,3,5,30,PM,6,30,PM
1014,102,WOD,3,6,30,PM,7,30,PM
1015,102,WOD,4,5,30,AM,6,30,AM
1016,102,WOD,4,9,30,AM,10,30,AM
1017,102,Teen Sports Training Grade 6-8,4,3,30,PM,4,30,PM
1018,102,WOD,4,4,30,PM,5,30,PM
1019,102,WOD,4,5,30,PM,6,30,PM
1020,102,WOD,4,6,0,PM,7,30,PM
1021,102,WOD,4,6,0,PM,7,30,PM
1022,102,WOD,4,6,30,PM,7,30,PM
1023,102,WOD,5,5,30,AM,6,30,AM
1024,102,WOD,5,7,0,AM,8,0,AM
1025,102,WOD,5,8,0,AM,9,0,AM
1026,102,WOD,5,9,30,AM,10,30,AM
1027,102,WOD,5,4,30,PM,5,30,PM
1028,102,WOD,5,5,30,PM,6,30,PM
1029,107,OLYMPIC WEIGHTLIFTING,2,6,0,PM,7,0,PM
1030,107,OLYMPIC WEIGHTLIFTING,4,6,0,PM,7,0,PM
1031,107,OLYMPIC WEIGHTLIFTING,6,10,0,AM,11,0,AM
1032,107,CrossFit,1,6,0,AM,7,0,PM
1033,107,CrossFit,2,6,0,AM,7,0,PM
1034,107,CrossFit,3,6,0,AM,7,0,PM
1035,107,CrossFit,4,6,0,AM,7,0,PM
1036,107,CrossFit,5,6,0,AM,6,45,PM
1037,107,CrossFit,6,9,0,AM,10,0,AM
1038,108,Class Schedule,1,6,0,AM,7,0,AM
1039,108,On-ramp,1,7,0,AM,8,0,AM
1040,108,Class Schedule,1,9,30,AM,10,30,AM
1041,108,Class Schedule,1,12,0,PM,1,0,PM
1042,108,Class Schedule,1,4,0,PM,5,0,PM
1043,109,FREE INTRO CLASS,6,10,0,AM,11,0,AM
1044,108,Class Schedule,1,5,0,PM,6,0,PM
1045,108,Class Schedule,1,6,0,PM,7,0,PM
1046,108,On-ramp,1,7,0,PM,8,0,PM
1047,109,CROSSFIT GROUP,1,5,30,AM,7,30,PM
1049,108,Class Schedule,2,6,0,AM,7,0,AM
1050,109,CROSSFIT GROUP,2,5,30,AM,7,30,PM
1051,108,On-ramp,2,7,0,AM,8,0,AM
1052,109,CROSSFIT GROUP,3,5,30,AM,6,30,PM
1053,109,CROSSFIT GROUP,4,5,30,AM,6,30,PM
1055,109,CROSSFIT GROUP,5,5,30,AM,6,0,PM
1056,108,Class Schedule,2,12,0,PM,1,0,PM
1057,109,CROSSFIT GROUP,6,9,0,AM,10,0,AM
1058,108,Class Schedule,2,4,0,PM,5,0,PM
1059,108,Class Schedule,2,5,0,PM,6,0,PM
1060,108,Class Schedule,2,5,0,PM,6,0,PM
1061,108,Class Schedule,2,6,0,PM,7,0,PM
1062,108,On-ramp,2,7,0,PM,8,0,PM
1063,108,Class Schedule,3,6,0,AM,7,0,AM
1064,108,On-ramp,3,7,0,AM,8,0,AM
1065,108,Class Schedule,3,9,30,AM,10,30,AM
1066,108,Class Schedule,3,12,0,PM,1,0,PM
1067,108,Class Schedule,3,4,0,PM,5,0,PM
1068,108,Class Schedule,3,5,0,PM,6,0,PM
1069,108,Class Schedule,3,6,0,PM,7,0,PM
1070,108,On-ramp,3,7,0,PM,8,0,PM
1071,108,Class Schedule,2,10,30,AM,11,30,AM
1072,108,Class Schedule,4,6,0,AM,7,0,AM
1073,108,Class Schedule,4,6,0,AM,7,0,AM
1074,108,On-ramp,4,7,0,AM,8,0,AM
1076,108,Class Schedule,4,10,30,AM,11,30,AM
1077,108,Class Schedule,4,12,0,PM,1,0,PM
1078,108,Class Schedule,4,4,0,PM,5,0,PM
1079,108,Class Schedule,4,5,0,PM,6,0,PM
1080,108,Class Schedule,4,6,0,PM,7,0,PM
1081,108,Class Schedule,4,6,0,PM,7,0,PM
1082,108,On-ramp,4,7,0,PM,8,0,PM
1083,111,CrossFit Adults,1,5,30,AM,7,0,PM
1084,108,Class Schedule,5,6,0,AM,7,0,AM
1085,108,On-ramp,5,7,0,AM,8,0,AM
1086,111,CrossFit Adults,2,9,0,AM,7,0,PM
1087,111,Open Gym,2,9,30,AM,10,30,AM
1088,108,Class Schedule,5,9,30,AM,10,30,AM
1089,108,Class Schedule,5,12,0,PM,1,0,PM
1090,111,CrossFit Adults,3,5,30,AM,7,0,PM
1091,108,Class Schedule,5,4,0,PM,5,0,PM
1092,111,CrossFit Adults,4,9,0,AM,6,0,PM
1093,108,Class Schedule,5,5,30,PM,6,30,PM
